# main x,main y,main z,head x,head y,head z,tail x,tail y,tail z
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.157,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.454,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.472
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.013,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.023,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.023,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.023,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.469,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.469,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.469,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.469,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.454,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.472
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.023,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.023,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.014,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.156,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.472
-0.023,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.472
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.472
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.472
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.472
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
-0.022,0.157,0.945,-0.038,1.470,0.585,-0.015,-1.453,0.473
